日期,代號,名稱,市場,產業,收盤價,AI總分,技術分,籌碼分,風險分,量比,法人單日買賣超,法人近3日買賣超,融資變化,融券變化,籌碼狀態,AI進場判斷,停損參考,壓力參考,技術面原因,技術風險,籌碼面原因,籌碼風險,5日乖離率,20日乖離率,突破20日高點
2026-06-30,3481,群創,未知,光電業,68.7,50.5,60,50,0,0.72,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,68.2,72.6,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,0.73,18.14,False
2026-06-30,0050,元大台灣50,未知,ETF,107.8,50.5,60,50,0,0.64,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,105.94,112.3,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.76,2.4,False
2026-06-30,2330,台積電,未知,半導體業,2410.0,50.5,60,50,0,0.99,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,2380.0,2535.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.26,1.6,False
2026-06-30,5347,世界,未知,半導體業,216.0,48.5,60,50,20,0.67,0,0,0,0,未抓,觀察型：等待更明確突破或量價確認,209.3,220.0,站上5日線、站上10日線、站上20日線、站上60日線、今日收漲,波段乖離過大,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,3.2,20.79,False
2026-06-30,6239,力成,未知,電子工業,337.5,47.8,55,50,0,0.84,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,325.3,386.0,站上5日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,3.75,0.54,False
2026-06-30,6139,亞翔,未知,電子工業,923.0,47.8,55,50,0,1.11,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,889.8,965.0,站上5日線、站上10日線、站上20日線、站上60日線,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,3.73,13.21,False
2026-06-30,6770,力積電,未知,半導體業,79.7,45.8,55,50,20,0.58,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,81.16,94.5,站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-1.8,5.16,False
2026-06-30,6274,台燿,未知,電子零組件業,1680.0,42.2,45,50,0,0.96,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1656.0,1920.0,站上5日線、站上20日線、站上60日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.45,2.61,False
2026-06-30,2303,聯電,未知,半導體業,164.5,40.2,45,50,20,0.8,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,169.8,185.5,站上10日線、站上20日線、站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.12,13.41,False
2026-06-30,2454,聯發科,未知,半導體業,4245.0,39.5,40,50,0,1.02,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4126.0,4970.0,站上5日線、站上60日線、收盤接近當日高點、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,2.88,-1.59,False
2026-06-30,2327,國巨*,未知,電子工業,1140.0,38.2,70,5,20,1.08,-8071562,-10505084,2677,114,已抓,觀察型：等待更明確突破或量價確認,1074.0,1155.0,站上5日線、站上10日線、站上20日線、站上60日線、收盤接近當日高點、今日收漲,波段乖離過大,籌碼無明顯加分,法人單日賣超、法人近3日合計賣超、融資大增，散戶追高風險,6.15,22.06,False
2026-06-30,2344,華邦電,未知,半導體業,207.5,37.5,40,50,20,0.99,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,208.3,233.5,站上20日線、站上60日線、收盤接近當日高點、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.38,10.08,False
2026-06-30,2882,國泰金,未知,金融保險,98.3,34.8,35,50,20,1.77,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,105.46,117.5,站上60日線、成交量放大、收盤接近當日高點,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-6.79,-5.1,False
2026-06-30,2408,南亞科,未知,半導體業,452.5,29.2,25,50,20,0.97,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,455.0,505.0,站上20日線、站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.55,9.34,False
2026-06-30,6669,緯穎,未知,電腦及週邊設備業,4635.0,28.5,20,50,0,1.2,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4529.0,5795.0,站上5日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,2.34,-7.17,False
2026-06-30,2308,台達電,未知,電子工業,1950.0,28.5,20,50,0,0.74,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,1929.0,2520.0,站上5日線、今日收漲,暫無明顯高風險訊號,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,1.09,-10.15,False
2026-06-30,2317,鴻海,未知,其他電子業,251.0,23.8,15,50,20,0.91,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,251.9,314.0,站上60日線、今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-0.36,-6.72,False
2026-06-30,3008,大立光,未知,光電業,4290.0,21.0,10,50,20,1.23,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,4691.0,5360.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-8.55,-2.87,False
2026-06-30,2337,旺宏,未知,半導體業,155.5,21.0,10,50,20,0.77,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,162.0,192.0,站上60日線,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-4.01,-2.14,False
2026-06-30,3105,穩懋,未知,半導體業,426.0,18.2,5,50,20,0.67,0,0,0,0,未抓,暫不進場：分數不足或風險偏高,440.6,573.0,今日收漲,跌破5日線,快速模式：尚未抓取籌碼細節,快速模式：尚未抓取籌碼細節,-3.31,-12.48,False
